"Title","Content","Rating","Date","Author","CleanText","text_length","word_count","exclamation_count","question_count","capital_ratio","polarity","subjectivity"
"Great customer service","Great customer service, a little slow getting back to me but overall great and solved my issues","5","2025-06-03T17:51:03.000Z","","great customer service a little slow getting back to me but overall great and solved my issues","94","17","0","0","0.010526315789473684","0.18541666666666667","0.39999999999999997"
"I love the ring and the company was…","I love the ring and the company was easy to work with!","5","2025-06-03T12:29:55.000Z","","i love the ring and the company was easy to work with","53","12","1","0","0.018518518518518517","0.5208333333333334","0.7166666666666667"
"It fits great on my finger","It fits great on my finger. It has helped me walk more and be more active","5","2025-06-02T16:47:46.000Z","","it fits great on my finger it has helped me walk more and be more active","72","16","0","0","0.0273972602739726","0.4166666666666667","0.5875"
"Great product","Great product, decent response time from customer service.","4","2025-06-02T11:03:54.000Z","","great product decent response time from customer service","56","8","0","0","0.017241379310344827","0.48333333333333334","0.7083333333333333"
"Fen2 upgrade","Great service in exchanging my Gen1 ring against a Gen2 upgrade.","5","2025-06-02T07:02:06.000Z","","great service in exchanging my gen ring against a gen upgrade","61","11","0","0","0.046875","0.8","0.75"
"Great product","Great shopping experience. Received my ring quickly. I just adore it. I love everything about it from tracking my steps to my vitals and sleep. It is very comfortable, I don’t even realize it is on. So glad that I bought it. It definitely helps me stay motivated and more in tune with my body.","5","2025-05-31T17:56:20.000Z","","great shopping experience received my ring quickly i just adore it i love everything about it from tracking my steps to my vitals and sleep it is very comfortable i dont even realize it is on so glad that i bought it it definitely helps me stay motivated and more in tune with my body","284","55","0","0","0.030716723549488054","0.4504761904761905","0.6928571428571428"
"Easy to use","Easy to use, setup and delivers everything it promised","5","2025-05-30T15:53:08.000Z","","easy to use setup and delivers everything it promised","53","9","0","0","0.018518518518518517","0.43333333333333335","0.8333333333333334"
"Love this ring and battery life!","Date of experience: April 18, 2025","5","2025-05-30T13:41:42.000Z","","date of experience april","24","4","0","0","0.058823529411764705","0.0","0.0"
"Very good second experience…","Very good like the previous experience when I bought the gen 1❤️","5","2025-05-30T08:32:45.000Z","","very good like the previous experience when i bought the gen","60","11","0","0","0.03125","0.37166666666666665","0.4733333333333334"
"Quick Support","Ordered the Gen 2 Air first, but while waiting for the sizing kit to arrive I decided to go with the Gen 2. Contacted support was able to quickly get a response got the Air cancelled and the Gen 2 ordered.","5","2025-05-29T19:07:54.000Z","","ordered the gen air first but while waiting for the sizing kit to arrive i decided to go with the gen contacted support was able to quickly get a response got the air cancelled and the gen ordered","196","38","0","0","0.03902439024390244","0.3611111111111111","0.4861111111111111"
"The RingConn rings are working…","The RingConn rings are working wonderfully! Long battery life and pretty accurate readings compared to our pixel 3 watches. We both have sleep Apnea and the incite into our sleep history is very helpful! Now, only if the rings could link to our adjustable beds to raise or lower would be even more helpful in getting a good night's rest!","5","2025-05-29T17:54:31.000Z","","the ringconn rings are working wonderfully long battery life and pretty accurate readings compared to our pixel watches we both have sleep apnea and the incite into our sleep history is very helpful now only if the rings could link to our adjustable beds to raise or lower would be even more helpful in getting a good nights rest","329","59","3","0","0.020771513353115726","0.3178571428571429","0.6333333333333334"
"Looooooove my ring","Looooooove my ring! I switched from an Apple Watch and it was the best decision ever. My watch was dying all the time and I truly was over getting notifications on my wrist all day but enjoyed the health tracking aspects so kept wearing it. But the ring is sooooo much better. I love tracking my sleep and my cycle. I get excited to wake up and check my sleep score every day. The battery life is amazing. I’ve had the ring about 2 months now and I’ve charged it 3 times for about 30 minutes each and that is all. I also get compliments all the time on how thin the ring is and how my friends with the other big brand wish they had done more research and got this one. 10/10 recommend!","5","2025-05-29T14:29:23.000Z","","looooooove my ring i switched from an apple watch and it was the best decision ever my watch was dying all the time and i truly was over getting notifications on my wrist all day but enjoyed the health tracking aspects so kept wearing it but the ring is sooooo much better i love tracking my sleep and my cycle i get excited to wake up and check my sleep score every day the battery life is amazing ive had the ring about months now and ive charged it times for about minutes each and that is all i also get compliments all the time on how thin the ring is and how my friends with the other big brand wish they had done more research and got this one recommend","660","131","2","0","0.01897810218978102","0.35750000000000004","0.5574999999999999"
